bbl,standard_address,city_id,city_name,boro_id,boro_name,cd_id,cd_name,sba_id,sba_name,ccd_id,ccd_name,tract_10,res_units,year_built,buildings,assessed_value,owner_name,ser_violation,tax_delinquency,net_inc_sqft,gross_exp_sqft,fld_2020,fld_2050,fld_firm,he_zones,latitude,longitude,inc_tar_units_0bed,inc_tar_units_1bed,inc_tar_units_2bed,inc_tar_units_3bed,inc_tar_units_4bed,inc_tar_info,data_dof,data_hcrlihtc,data_hpd,data_hpdlihtc,data_hudcon,data_hudfin,data_hudlihtc,data_ml,data_nycha,sub_fin,sub_prog,sub_tax,sub_zone,prog_202_8,start_202_8,end_202_8,prog_221d,start_221d,end_221d,prog_223,start_223,end_223,prog_420c,start_420c,end_420c,prog_421a,start_421a,end_421a,prog_421a_aff,start_421a_aff,end_421a_aff,prog_8a,start_8a,end_8a,prog_hpd_oth,start_hpd_oth,end_hpd_oth,prog_hud_fin_oth,start_hud_fin_oth,end_hud_fin_oth,prog_hud_proj_oth,start_hud_proj_oth,end_hud_proj_oth,prog_inclus_hous,start_inclus_hous,end_inclus_hous,prog_j51,start_j51,end_j51,prog_lamp,start_lamp,end_lamp,prog_lihtc4,start_lihtc4,end_lihtc4,prog_lihtc9,start_lihtc9,end_lihtc9,prog_lmsa,start_lmsa,end_lmsa,prog_mfp,start_mfp,end_mfp,prog_ml,start_ml,end_ml,prog_nep,start_nep,end_nep,prog_nrp,start_nrp,end_nrp,prog_nycha_mix,start_nycha_mix,end_nycha_mix,prog_nycha_ph,start_nycha_ph,end_nycha_ph,prog_plp,start_plp,end_plp,prog_prac_202,start_prac_202,end_prac_202,prog_proj8,start_proj8,end_proj8,prog_rad,start_rad,end_rad,prog_tpt,start_tpt,end_tpt,prog_year15,start_year15,end_year15
2029400058,1719 Boston Road,1,New York City,2,Bronx,203,BX 03 - Morrisania/Crotona,3705,Morrisania/Belmont,15,City Council District 15,36005015500,70,1928,1,1803150,BOSTON ROAD HOUSING DEVELOPMENT FUND COM PANY INC,1,0,,,No,No,No,None,40.8370645,-73.8889345,,,,,,Information unavailable,0,0,0,0,1,0,0,0,0,1,0,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,20210527,20410531,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
2029400065,1695 Boston Road,1,New York City,2,Bronx,203,BX 03 - Morrisania/Crotona,3705,Morrisania/Belmont,15,City Council District 15,36005015500,71,1927,1,2450250,BOSTON ROAD HDFC,1,0,,,No,No,No,None,40.8367878,-73.8893976,,,,,,Information unavailable,0,0,1,0,1,0,0,0,0,1,1,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,20210527,20410531,1,20130614,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
2029760001,1312 Intervale Avenue,1,New York City,2,Bronx,203,BX 03 - Morrisania/Crotona,3705,Morrisania/Belmont,17,City Council District 17,36005012300,90,1993,1,3846600,HERBERT L BROOKS HSNG/ET,1,0,,,No,No,No,None,40.830522,-73.8927758,,,,,,Information unavailable,0,0,1,0,1,0,0,0,0,1,1,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,20090918,,0,,,0,,,0,,,0,,,0,,,0,,,1,20251201,20301130,0,,,0,,,0,,,0,,
2029770080,1418 Minford Place,1,New York City,2,Bronx,203,BX 03 - Morrisania/Crotona,3705,Morrisania/Belmont,17,City Council District 17,36005015500,77,1997,1,5856300,MINFORD GARDENS HSNG DEV FUN CO INC,0,0,,,No,No,No,None,40.8329277,-73.8912036,,,,,,Information unavailable,0,0,0,0,1,0,0,0,0,1,0,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,20240301,20290228,0,,,0,,,0,,,0,,
2029830030,1705 Hoe Avenue,1,New York City,2,Bronx,203,BX 03 - Morrisania/Crotona,3705,Morrisania/Belmont,17,City Council District 17,36005016100,44,1931,1,1273950,"CROTONA VI HOUSING DEVELOPMENT FUND COMP ANY, INC.",1,0,9,9.5,No,No,No,None,40.836676,-73.8873595,,,,,,Information unavailable,0,0,1,0,1,0,0,0,0,1,1,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,20250618,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,20211101,20311031,0,,,0,,,0,,
2029830034,1695 Hoe Avenue,1,New York City,2,Bronx,203,BX 03 - Morrisania/Crotona,3705,Morrisania/Belmont,17,City Council District 17,36005016100,44,1931,1,1252350,"CROTONA VI HOUSING DEVELOPMENT FUND COMP ANY, INC.",1,0,8.9,9.6,No,No,No,None,40.8364264,-73.8875081,,,,,,Information unavailable,0,0,1,0,1,0,0,0,0,1,1,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,20250618,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,20211101,20311031,0,,,0,,,0,,
2029900001,1660 Hoe Avenue,1,New York City,2,Bronx,203,BX 03 - Morrisania/Crotona,3705,Morrisania/Belmont,17,City Council District 17,36005016100,54,1926,1,1116450,CROTONA VII REDEVELOPMENT CO,0,0,6.6,9.6,No,No,No,None,40.835526,-73.8874265,,,,,,Information unavailable,0,0,1,0,1,0,0,0,0,1,1,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,20241220,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,20220101,20311231,0,,,0,,,0,,
2030020025,1715 Longfellow Avenue,1,New York City,2,Bronx,203,BX 03 - Morrisania/Crotona,3705,Morrisania/Belmont,17,City Council District 17,36005016100,67,1928,1,3311100,1712 & 1715 HDFC INC,1,0,,,No,No,No,None,40.8359954,-73.8847009,,,,,,Information unavailable,0,0,1,0,1,0,0,0,0,1,1,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,20120701,20320630,1,20120628,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
2030100021,1712 Longfellow Avenue,1,New York City,2,Bronx,203,BX 03 - Morrisania/Crotona,3705,Morrisania/Belmont,17,City Council District 17,36005016100,20,1915,1,736200,1712 & 1715 HDFC INC,0,0,8,11.4,No,No,No,None,40.8358961,-73.8842096,,,,,,Information unavailable,0,0,1,0,1,0,0,0,0,1,1,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,20120701,20320630,1,20120628,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
2030060053,1029 Freeman Street,1,New York City,2,Bronx,203,BX 03 - Morrisania/Crotona,3705,Morrisania/Belmont,17,City Council District 17,36005012300,121,1931,1,9084600,WEST FARMS ESTATES HOUSING DEVELOPMENT F UND CORPOR,0,0,,,No,No,No,None,40.8289351,-73.8865271,,,,,,Information unavailable,0,0,1,0,1,0,0,0,0,1,1,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,20240919,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,20110901,20310831,0,,,0,,,0,,
2030060067,1011 Freeman Street,1,New York City,2,Bronx,203,BX 03 - Morrisania/Crotona,3705,Morrisania/Belmont,17,City Council District 17,36005012300,102,1931,1,2816550,WEST FARMS ESTATES HOUSING DEVELOPMENT F UND CORPOR,1,0,,,No,No,No,None,40.8292732,-73.8869999,,,,,,Information unavailable,0,0,1,0,1,0,0,0,0,1,1,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,20240919,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,20110901,20310831,0,,,0,,,0,,
2030060084,1314 West Farms Road,1,New York City,2,Bronx,203,BX 03 - Morrisania/Crotona,3705,Morrisania/Belmont,17,City Council District 17,36005012300,107,1931,1,3658050,WEST FARMS ESTATES HOUSING DEVELOPMENT F UND CORPOR,1,0,,,No,No,No,None,40.8295171,-73.8866381,,,,,,Information unavailable,0,0,1,0,1,0,0,0,0,1,1,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,20240919,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,20110901,20310831,0,,,0,,,0,,
2030100012,1690 Longfellow Avenue,1,New York City,2,Bronx,203,BX 03 - Morrisania/Crotona,3705,Morrisania/Belmont,17,City Council District 17,36005016100,84,1929,1,1720800,LONGFELLOW AVENUE HOUSING DEVELOPMENT FU ND COMPANY,1,0,7.3,10.4,No,No,No,None,40.8352706,-73.884489,,,,,,Information unavailable,0,0,1,0,1,1,0,0,0,1,1,0,0,0,,,0,,,1,20161122,20511201,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,20161122,20361121,1,20161122,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
2030100017,1700 Longfellow Avenue,1,New York City,2,Bronx,203,BX 03 - Morrisania/Crotona,3705,Morrisania/Belmont,17,City Council District 17,36005016100,55,1929,1,1641600,LONGFELLOW AVENUE HOUSING DEVELOPMENT FU ND COMPANY,1,0,11.6,9.8,No,No,No,None,40.8356163,-73.8842824,,,,,,Information unavailable,0,0,1,0,1,1,0,0,0,1,1,0,0,0,,,0,,,1,20161122,20511201,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,20161122,20361121,1,20161122,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
2030260005,2466 Marion Avenue,1,New York City,2,Bronx,205,BX 05 - Fordham/University Heights,3706,Kingsbridge Heights/Mosholu,15,City Council District 15,36005039902,47,1907,1,1649250,MARION AVENUE REDEVELOPMENT ASSOCIATES,1,0,9,8.2,No,No,No,None,40.8605032,-73.8935445,,,,,,Information unavailable,0,0,0,0,1,0,0,0,0,1,0,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,20240501,20260430,0,,,0,,,0,,
2030440017,2000 Washington Avenue,1,New York City,2,Bronx,206,BX 06 - Belmont/East Tremont,3705,Morrisania/Belmont,15,City Council District 15,36005039500,120,1983,1,3329550,PARKVIEW HOUSES 178TH STREET,1,0,10.5,14.6,No,No,No,None,40.8487917,-73.8967549,,,,,,Information unavailable,0,0,1,0,1,1,0,0,0,1,1,0,0,1,20091110,20291109,0,,,1,20090930,20441001,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,20090930,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
2030500076,2265 Bathgate Avenue,1,New York City,2,Bronx,206,BX 06 - Belmont/East Tremont,3705,Morrisania/Belmont,15,City Council District 15,36005038500,17,2012,1,643050,BRIDGE HOUSE 11 CORPORATION,1,0,11.7,9.6,No,No,No,None,40.8541264,-73.8925823,,,,,,Information unavailable,0,0,0,0,1,0,0,0,0,1,0,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,20250814,20260813,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
2030510001,535 East 182 Street,1,New York City,2,Bronx,206,BX 06 - Belmont/East Tremont,3705,Morrisania/Belmont,15,City Council District 15,36005038500,91,1991,1,2805750,ST. BARNABAS HSNG DEV FU,1,0,11.5,15.2,No,No,No,None,40.8531958,-73.8925043,,,,,,Information unavailable,0,0,1,0,1,1,0,0,0,1,1,0,0,1,20130301,20330228,0,,,1,20130820,20480901,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,20140624,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
2030530055,2302 Washington Avenue,1,New York City,2,Bronx,206,BX 06 - Belmont/East Tremont,3705,Morrisania/Belmont,15,City Council District 15,36005038500,75,1928,3,2159100,WASHINGTON PLAZA ASSOC,1,0,9,7.5,No,No,No,None,40.8553533,-73.8925948,,,,,,Information unavailable,0,0,0,0,1,1,0,0,0,1,0,0,0,0,,,1,20060914,20331001,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,20061001,20260930,0,,,0,,,0,,
2030760011,2431 Belmont Avenue,1,New York City,2,Bronx,206,BX 06 - Belmont/East Tremont,3705,Morrisania/Belmont,15,City Council District 15,36005038900,43,1912,1,1651500,"24 BCH II HOUSING DEVELOPMENT FUND COMPA NY, INC.",0,0,,,No,No,No,None,40.8556075,-73.8858526,,,,,,Information unavailable,0,0,1,0,1,1,0,0,0,1,1,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,20140609,20440201,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,20140122,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,20131220,20331219,0,,,0,,,0,,
2030760039,2476 Hughes Avenue,1,New York City,2,Bronx,206,BX 06 - Belmont/East Tremont,3705,Morrisania/Belmont,15,City Council District 15,36005038900,68,1913,1,1604700,"24 BCH II HOUSING DEVELOPMENT FUND COMPA NY, INC.",1,0,,,No,No,No,None,40.8566773,-73.8851386,,,,,,Information unavailable,0,0,1,0,1,1,0,0,0,1,1,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,20140609,20440201,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,20140122,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,20131220,20331219,0,,,0,,,0,,
2031040001,2404 Crotona Avenue,1,New York City,2,Bronx,206,BX 06 - Belmont/East Tremont,3705,Morrisania/Belmont,15,City Council District 15,36005039300,74,1912,3,2570400,"24 BCH II HOUSING DEVELOPMENT FUND COMPA NY, INC.",1,0,13.8,11.5,No,No,No,None,40.8542243,-73.8831692,,,,,,Information unavailable,0,0,1,0,1,1,0,0,0,1,1,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,20140609,20440201,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,20140122,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,20131220,20331219,0,,,0,,,0,,
2030850045,660 East 183 Street,1,New York City,2,Bronx,206,BX 06 - Belmont/East Tremont,3705,Morrisania/Belmont,15,City Council District 15,36005039100,98,1931,1,3170700,NOTRE DAME HOUSG ETC.,1,0,,,No,No,No,None,40.8519692,-73.8870119,,,,,,Information unavailable,0,0,1,0,1,1,0,0,0,1,1,0,0,1,20240801,20440731,0,,,1,20170929,20521001,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,20170929,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
2030970016,2160 Clinton Avenue,1,New York City,2,Bronx,206,BX 06 - Belmont/East Tremont,3705,Morrisania/Belmont,15,City Council District 15,36005037100,86,1927,1,3200400,CLINTON ARMS ASSOCIATES,0,0,9.4,13.7,No,No,No,None,40.849292,-73.8859321,,,,,,Information unavailable,0,0,1,0,1,0,0,0,0,1,1,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,20170626,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,20100201,20300131,0,,,0,,,0,,
2031140008,2327 Southern Boulevard,1,New York City,2,Bronx,206,BX 06 - Belmont/East Tremont,3705,Morrisania/Belmont,15,City Council District 15,36005039300,95,2003,1,2514600,BELMONT BLVD HOUSING DFC INC,0,0,13,14,No,No,No,None,40.8518195,-73.8828011,,,,,,Information unavailable,0,0,1,0,1,0,0,0,0,1,1,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,20050124,,0,,,0,,,0,,,0,,,0,,,0,,,1,20240201,20290131,0,,,0,,,0,,,0,,
2031140009,780 East 185 Street,1,New York City,2,Bronx,206,BX 06 - Belmont/East Tremont,3705,Morrisania/Belmont,15,City Council District 15,36005039300,96,1992,1,3812400,BELMONT BLVD HOUSING DFC INC,0,0,,,No,No,No,None,40.8521324,-73.8827644,,,,,,Information unavailable,0,0,0,0,1,0,0,0,0,1,0,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,20240401,20290331,0,,,0,,,0,,,0,,
2031140067,2363 Southern Boulevard,1,New York City,2,Bronx,206,BX 06 - Belmont/East Tremont,3705,Morrisania/Belmont,15,City Council District 15,36005039300,72,1931,1,1466550,PJA HOUSING DEVELOPMENT FUND CORPORATION,1,0,7.3,10.8,No,No,No,None,40.8528839,-73.8822859,,,,,,Information unavailable,0,0,0,0,1,1,0,0,0,1,0,0,0,0,,,0,,,1,20150430,20500501,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,20250801,20310731,0,,,0,,,0,,
2031150005,2405 Southern Boulevard,1,New York City,2,Bronx,206,BX 06 - Belmont/East Tremont,3705,Morrisania/Belmont,15,City Council District 15,36005039300,142,1970,1,4991400,NYC EDUCATIONAL CONSTRUCTION FUND,1,0,11.4,13.4,No,No,No,None,40.8538498,-73.8820456,,,,,,Information unavailable,0,0,1,0,1,1,0,1,0,1,1,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,20170927,20521001,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,20151230,,1,19750101,20180101,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,20160101,20351231,0,,,0,,
2031300002,985 East Tremont Avenue,1,New York City,2,Bronx,206,BX 06 - Belmont/East Tremont,3705,Morrisania/Belmont,15,City Council District 15,36005036100,101,1986,1,4386600,AQUINAS DEACON JUAN SANTOS HOUSING,1,0,15.6,13.3,No,No,No,None,40.8413203,-73.8820859,,,,,,Information unavailable,0,0,1,0,1,0,0,0,0,1,1,0,0,1,20201101,20401031,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,20150629,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
2031180044,2060 Crotona Parkway,1,New York City,2,Bronx,206,BX 06 - Belmont/East Tremont,3705,Morrisania/Belmont,15,City Council District 15,36005036300,36,1931,1,1430550,AQUINAS DEACON JUAN SANTOS HOUSING,1,0,13.9,13.5,No,No,No,None,40.8446274,-73.8845667,,,,,,Information unavailable,0,0,1,0,1,0,0,0,0,1,1,0,0,1,20201101,20401031,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,20150629,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
2032150014,2620 University Avenue,1,New York City,2,Bronx,207,BX 07 - Kingsbridge Heights/Bedford,3706,Kingsbridge Heights/Mosholu,14,City Council District 14,36005026500,50,2004,1,1879200,KINGSBRIDGE HOUSING DEVELOPMENT FUND COR PORATION,1,0,11.8,9.5,No,No,No,None,40.8675227,-73.9011259,,,,,,Information unavailable,0,0,0,0,1,0,0,0,0,1,0,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,20230131,20271231,0,,,0,,,0,,,0,,
2032200032,2552 Webb Avenue,1,New York City,2,Bronx,207,BX 07 - Kingsbridge Heights/Bedford,3706,Kingsbridge Heights/Mosholu,14,City Council District 14,36005026300,72,2009,1,5425650,"WEBB AVE. HOUSING DEVELOPMENT FUND COMPA NY, INC.",0,0,,,No,No,No,None,40.8678067,-73.9026801,,,,,,Information unavailable,0,0,1,0,1,0,0,0,0,1,1,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,20100915,,0,,,0,,,0,,,0,,,0,,,0,,,1,20241001,20290930,0,,,0,,,0,,,0,,
2032230030,130 West 183 Street,1,New York City,2,Bronx,207,BX 07 - Kingsbridge Heights/Bedford,3706,Kingsbridge Heights/Mosholu,14,City Council District 14,36005025500,48,1939,1,506250,P.R.V. REALTY CORP.,1,0,3.3,5.9,No,No,No,None,40.8600868,-73.9106773,,,,,,Information unavailable,0,0,0,0,1,1,0,0,0,1,0,0,0,1,20130402,20330401,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,20131126,20371201,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
2032240032,102 West 183 Street,1,New York City,2,Bronx,207,BX 07 - Kingsbridge Heights/Bedford,3706,Kingsbridge Heights/Mosholu,14,City Council District 14,36005025500,43,1931,1,541350,ANDREWS 102 LLC,1,0,,,No,No,No,None,40.8599867,-73.9090145,,,,,,Information unavailable,1,0,0,0,1,1,0,0,0,1,0,1,0,1,20130402,20330401,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,20131126,20371201,0,,,0,,,1,20160701,20360630,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
2032250052,135 West 183 Street,1,New York City,2,Bronx,207,BX 07 - Kingsbridge Heights/Bedford,3706,Kingsbridge Heights/Mosholu,14,City Council District 14,36005025500,52,1924,1,1259550,"135 REALTY HOUSING DEVELOPMENT FUND CO., INC.",1,0,8.8,5.8,No,No,No,None,40.860663,-73.9104271,,,,,,Information unavailable,0,0,1,0,1,1,0,0,0,1,1,0,0,1,20130402,20330401,0,,,0,,,0,,,0,,,0,,,0,,,1,20190507,,1,20131126,20371201,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
2032340037,2251 Sedgwick Avenue,1,New York City,2,Bronx,207,BX 07 - Kingsbridge Heights/Bedford,3707,University Heights/Fordham,14,City Council District 14,36005025700,61,1924,1,1273950,UNIVERSITY HOUSING ASSOCIATES,1,0,7.9,12.4,No,No,No,None,40.8611435,-73.9106433,,,,,,Information unavailable,0,0,0,0,1,1,0,0,0,1,0,0,0,0,,,1,20011130,20311101,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,20250101,20261231,0,,,0,,,0,,
2032790025,2828 Decatur Avenue,1,New York City,2,Bronx,207,BX 07 - Kingsbridge Heights/Bedford,3706,Kingsbridge Heights/Mosholu,15,City Council District 15,36005040702,70,1993,1,1892250,EDISON ARMS HOUSINGDEV,0,0,6.8,10.2,No,No,No,None,40.8670551,-73.8852436,,,,,,Information unavailable,0,0,0,0,1,0,0,0,0,1,0,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,20240101,20281231,0,,,0,,,0,,,0,,
2032820048,2661 Decatur Avenue,1,New York City,2,Bronx,207,BX 07 - Kingsbridge Heights/Bedford,3706,Kingsbridge Heights/Mosholu,15,City Council District 15,36005040502,20,1917,1,564300,KINGSBRIDGE DECATUR,1,0,7.5,10,No,No,No,None,40.8644245,-73.8897348,,,,,,Information unavailable,0,0,0,0,1,0,0,0,0,1,0,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,20230901,20260831,0,,,0,,,0,,
2032820050,2657 Decatur Avenue,1,New York City,2,Bronx,207,BX 07 - Kingsbridge Heights/Bedford,3706,Kingsbridge Heights/Mosholu,15,City Council District 15,36005040502,20,1915,1,584100,KINGSBRIDGE DECATUR PHASE 1 ASSOCIATES,1,0,7.8,9.6,No,No,No,None,40.8643121,-73.8898399,,,,,,Information unavailable,0,0,0,0,1,0,0,0,0,1,0,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,20230901,20260831,0,,,0,,,0,,
2032820052,2653 Decatur Avenue,1,New York City,2,Bronx,207,BX 07 - Kingsbridge Heights/Bedford,3706,Kingsbridge Heights/Mosholu,15,City Council District 15,36005040502,20,1915,1,561150,KINGSBRIDGE DECATUR PHASE I ASSOCIATES,1,0,7.6,9.3,No,No,No,None,40.8642024,-73.8899449,,,,,,Information unavailable,0,0,0,0,1,0,0,0,0,1,0,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,20230901,20260831,0,,,0,,,0,,
2032820054,2649 Decatur Avenue,1,New York City,2,Bronx,207,BX 07 - Kingsbridge Heights/Bedford,3706,Kingsbridge Heights/Mosholu,15,City Council District 15,36005040502,20,1915,1,560250,KINGSBRIDGE DECATUR PHASE I ASSOCIATES,1,0,7.5,9.3,No,No,No,None,40.86409,-73.8900499,,,,,,Information unavailable,0,0,0,0,1,0,0,0,0,1,0,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,20230901,20260831,0,,,0,,,0,,
2032910016,323 East 198 Street,1,New York City,2,Bronx,207,BX 07 - Kingsbridge Heights/Bedford,3706,Kingsbridge Heights/Mosholu,15,City Council District 15,36005040702,83,1931,1,5829750,"SERVIAM GARDENS ASSOCIATES, LP",1,0,,,No,No,No,None,40.8681687,-73.8873207,,,,,,Information unavailable,0,0,1,0,1,0,0,0,0,1,1,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,20080430,,0,,,0,,,0,,,0,,,0,,,0,,,1,20231021,20280930,0,,,0,,,0,,,0,,
