fc_subsidy_id,ref_bbl,ref_address,agency_name,subsidy_name,sub_subsidy_name,project_name,start_date,end_date,tenure,preservation,program,reac_score,reac_date,tot_bbls,tot_buildings,tot_units,city_id,city_name,boro_id,boro_name,cd_id,cd_name,sba_id,sba_name,ccd_id,ccd_name,tract_10,data_dof,data_hcrlihtc,data_hpd,data_hpdlihtc,data_hudcon,data_hudfin,data_hudlihtc,data_ml,data_nycha,sub_fin,sub_prog,sub_tax,sub_zone,prog_202_8,start_202_8,end_202_8,prog_221d,start_221d,end_221d,prog_223,start_223,end_223,prog_420c,start_420c,end_420c,prog_421a,start_421a,end_421a,prog_421a_aff,start_421a_aff,end_421a_aff,prog_8a,start_8a,end_8a,prog_hpd_oth,start_hpd_oth,end_hpd_oth,prog_hud_fin_oth,start_hud_fin_oth,end_hud_fin_oth,prog_hud_proj_oth,start_hud_proj_oth,end_hud_proj_oth,prog_inclus_hous,start_inclus_hous,end_inclus_hous,prog_j51,start_j51,end_j51,prog_lamp,start_lamp,end_lamp,prog_lihtc4,start_lihtc4,end_lihtc4,prog_lihtc9,start_lihtc9,end_lihtc9,prog_lmsa,start_lmsa,end_lmsa,prog_mfp,start_mfp,end_mfp,prog_ml,start_ml,end_ml,prog_nep,start_nep,end_nep,prog_nrp,start_nrp,end_nrp,prog_nycha_mix,start_nycha_mix,end_nycha_mix,prog_nycha_ph,start_nycha_ph,end_nycha_ph,prog_plp,start_plp,end_plp,prog_prac_202,start_prac_202,end_prac_202,prog_proj8,start_proj8,end_proj8,prog_rad,start_rad,end_rad,prog_tpt,start_tpt,end_tpt,prog_year15,start_year15,end_year15
07000000011072,1022180054,565 Academy Street,NYC Department of Finance,Property Tax Incentives,J-51 Tax Incentive,,20180101,20520101,,Preservation,FALSE,,,1,1,26,1,New York City,1,Manhattan,112,MN 12 - Washington Heights/Inwood,3801,Washington Heights/Inwood,10,City Council District 10,36061029100,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,20180101,20520101,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
07000000011073,1022360021,158 Vermilyea Avenue,NYC Department of Finance,Property Tax Incentives,J-51 Tax Incentive,,20000101,20340101,,Preservation,FALSE,,,1,1,26,1,New York City,1,Manhattan,112,MN 12 - Washington Heights/Inwood,3801,Washington Heights/Inwood,10,City Council District 10,36061029300,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,20000101,20340101,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
07000000011074,1022360024,154 Vermilyea Avenue,NYC Department of Finance,Property Tax Incentives,J-51 Tax Incentive,,20000101,20340101,,Preservation,FALSE,,,1,1,30,1,New York City,1,Manhattan,112,MN 12 - Washington Heights/Inwood,3801,Washington Heights/Inwood,10,City Council District 10,36061029300,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,20000101,20340101,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
07000000011075,1022360025,150 Vermilyea Avenue,NYC Department of Finance,Property Tax Incentives,J-51 Tax Incentive,,20000101,20340101,,Preservation,FALSE,,,1,1,30,1,New York City,1,Manhattan,112,MN 12 - Washington Heights/Inwood,3801,Washington Heights/Inwood,10,City Council District 10,36061029300,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,20000101,20340101,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
07000000011076,2022650048,215 St Anns Avenue,NYC Department of Finance,Property Tax Incentives,J-51 Tax Incentive,,20070101,20410101,,Preservation,FALSE,,,1,1,10,1,New York City,2,Bronx,201,BX 01 - Mott Haven/Melrose,3710,Mott Haven/Hunts Point,8,City Council District 8,36005002500,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,20070101,20410101,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
07000000011077,2022680013,520 East 142 Street,NYC Department of Finance,Property Tax Incentives,J-51 Tax Incentive,,19970101,20310101,,Preservation,FALSE,,,1,1,9,1,New York City,2,Bronx,201,BX 01 - Mott Haven/Melrose,3710,Mott Haven/Hunts Point,8,City Council District 8,36005004100,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,19970101,20310101,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
07000000011078,2022780005,130 Willis Avenue,NYC Department of Finance,Property Tax Incentives,J-51 Tax Incentive,,20080101,20420101,,Preservation,FALSE,,,1,1,23,1,New York City,2,Bronx,201,BX 01 - Mott Haven/Melrose,3710,Mott Haven/Hunts Point,8,City Council District 8,36005001900,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,20080101,20420101,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
07000000011079,2022810060,431 East 136 Street,NYC Department of Finance,Property Tax Incentives,J-51 Tax Incentive,,20070101,20410101,,Preservation,FALSE,,,1,4,94,1,New York City,2,Bronx,201,BX 01 - Mott Haven/Melrose,3710,Mott Haven/Hunts Point,8,City Council District 8,36005002500,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,20070101,20410101,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
07000000011080,2022820007,234 Willis Avenue,NYC Department of Finance,Property Tax Incentives,J-51 Tax Incentive,,20090101,20430101,,Preservation,FALSE,,,1,1,8,1,New York City,2,Bronx,201,BX 01 - Mott Haven/Melrose,3710,Mott Haven/Hunts Point,8,City Council District 8,36005002500,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,20090101,20430101,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
07000000011081,2022840004,288 Willis Avenue,NYC Department of Finance,Property Tax Incentives,J-51 Tax Incentive,,19990101,20330101,,Preservation,FALSE,,,1,2,7,1,New York City,2,Bronx,201,BX 01 - Mott Haven/Melrose,3710,Mott Haven/Hunts Point,8,City Council District 8,36005003900,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,19990101,20330101,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
07000000011083,2022850001,401 East 140 Street,NYC Department of Finance,Property Tax Incentives,J-51 Tax Incentive,,19970101,20310101,,Preservation,FALSE,,,1,1,12,1,New York City,2,Bronx,201,BX 01 - Mott Haven/Melrose,3710,Mott Haven/Hunts Point,8,City Council District 8,36005003900,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,19970101,20310101,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
07000000011084,2022850009,404 East 141 Street,NYC Department of Finance,Property Tax Incentives,J-51 Tax Incentive,,20090101,20430101,,Preservation,FALSE,,,1,1,21,1,New York City,2,Bronx,201,BX 01 - Mott Haven/Melrose,3710,Mott Haven/Hunts Point,8,City Council District 8,36005003900,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,20090101,20430101,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
07000000011085,2022870133,458 East 143 Street,NYC Department of Finance,Property Tax Incentives,J-51 Tax Incentive,,20110101,20450101,,Preservation,FALSE,,,1,1,24,1,New York City,2,Bronx,201,BX 01 - Mott Haven/Melrose,3710,Mott Haven/Hunts Point,8,City Council District 8,36005004100,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,20110101,20450101,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
07000000011086,2022890001,401 East 144 Street,NYC Department of Finance,Property Tax Incentives,J-51 Tax Incentive,,20050101,20390101,,Preservation,FALSE,,,1,1,7,1,New York City,2,Bronx,201,BX 01 - Mott Haven/Melrose,3710,Mott Haven/Hunts Point,8,City Council District 8,36005004300,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,20050101,20390101,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
07000000011087,2058141191,6155 Broadway,NYC Department of Finance,Property Tax Incentives,421-a Tax Incentive Program,,20180101,20430101,,New Construction,FALSE,,,1,1,44,1,New York City,2,Bronx,208,BX 08 - Riverdale/Fieldston,3701,Riverdale/Kingsbridge,11,City Council District 11,36005035100,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,,0,,,0,,,0,,,1,20180101,20430101,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
07000000011088,2022910027,444 East 147 Street,NYC Department of Finance,Property Tax Incentives,J-51 Tax Incentive,,20080101,20420101,,Preservation,FALSE,,,1,2,39,1,New York City,2,Bronx,201,BX 01 - Mott Haven/Melrose,3710,Mott Haven/Hunts Point,8,City Council District 8,36005004300,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,20080101,20420101,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
07000000011089,2022920035,452 East 148 Street,NYC Department of Finance,Property Tax Incentives,J-51 Tax Incentive,,20050101,20390101,,Preservation,FALSE,,,1,1,34,1,New York City,2,Bronx,201,BX 01 - Mott Haven/Melrose,3710,Mott Haven/Hunts Point,8,City Council District 8,36005004300,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,20050101,20390101,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
07000000011090,2023010049,341 East 138 Street,NYC Department of Finance,Property Tax Incentives,J-51 Tax Incentive,,20050101,20390101,,Preservation,FALSE,,,1,1,10,1,New York City,2,Bronx,201,BX 01 - Mott Haven/Melrose,3710,Mott Haven/Hunts Point,8,City Council District 8,36005003900,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,20050101,20390101,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
07000000011092,2023150016,309 Alexander Avenue,NYC Department of Finance,Property Tax Incentives,J-51 Tax Incentive,,20010101,20350101,,Preservation,FALSE,,,1,1,12,1,New York City,2,Bronx,201,BX 01 - Mott Haven/Melrose,3710,Mott Haven/Hunts Point,8,City Council District 8,36005003900,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,20010101,20350101,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
07000000011093,2023260028,346 East 146 Street,NYC Department of Finance,Property Tax Incentives,J-51 Tax Incentive,,20060101,20400101,,Preservation,FALSE,,,1,1,10,1,New York City,2,Bronx,201,BX 01 - Mott Haven/Melrose,3710,Mott Haven/Hunts Point,8,City Council District 8,36005005100,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,20060101,20400101,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
07000000011094,2023290072,515 Courtlandt Avenue,NYC Department of Finance,Property Tax Incentives,J-51 Tax Incentive,,19980101,20320101,,Preservation,FALSE,,,1,1,8,1,New York City,2,Bronx,201,BX 01 - Mott Haven/Melrose,3710,Mott Haven/Hunts Point,8,City Council District 8,36005006500,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,19980101,20320101,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
07000000011096,2023290083,485 Courtlandt Avenue,NYC Department of Finance,Property Tax Incentives,J-51 Tax Incentive,,19970101,20310101,,Preservation,FALSE,,,1,3,28,1,New York City,2,Bronx,201,BX 01 - Mott Haven/Melrose,3710,Mott Haven/Hunts Point,8,City Council District 8,36005006500,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,19970101,20310101,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
07000000011097,2023650020,885 Brook Avenue,NYC Department of Finance,Property Tax Incentives,J-51 Tax Incentive,,20020101,20360101,,Preservation,FALSE,,,1,2,14,1,New York City,2,Bronx,203,BX 03 - Morrisania/Crotona,3705,Morrisania/Belmont,17,City Council District 17,36005014100,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,20020101,20360101,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
07000000011098,2023650025,877 Brook Avenue,NYC Department of Finance,Property Tax Incentives,J-51 Tax Incentive,,20020101,20360101,,Preservation,FALSE,,,1,1,10,1,New York City,2,Bronx,203,BX 03 - Morrisania/Crotona,3705,Morrisania/Belmont,17,City Council District 17,36005014100,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,20020101,20360101,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
07000000011100,2023730043,3531 3 Avenue,NYC Department of Finance,Property Tax Incentives,J-51 Tax Incentive,,20220101,20560101,,Preservation,FALSE,,,1,2,12,1,New York City,2,Bronx,203,BX 03 - Morrisania/Crotona,3705,Morrisania/Belmont,16,City Council District 16,36005014500,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,20220101,20560101,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
07000000011102,2023760032,415 East 154 Street,NYC Department of Finance,Property Tax Incentives,J-51 Tax Incentive,,20090101,20430101,,Preservation,FALSE,,,1,1,21,1,New York City,2,Bronx,201,BX 01 - Mott Haven/Melrose,3710,Mott Haven/Hunts Point,17,City Council District 17,36005006700,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,20090101,20430101,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
07000000011103,2023760053,2997 3 Avenue,NYC Department of Finance,Property Tax Incentives,J-51 Tax Incentive,,20050101,20390101,,Preservation,FALSE,,,1,1,18,1,New York City,2,Bronx,201,BX 01 - Mott Haven/Melrose,3710,Mott Haven/Hunts Point,17,City Council District 17,36005006700,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,20050101,20390101,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
07000000011104,2023770018,432 East 156 Street,NYC Department of Finance,Property Tax Incentives,J-51 Tax Incentive,,20010101,20350101,,Preservation,FALSE,,,1,1,26,1,New York City,2,Bronx,201,BX 01 - Mott Haven/Melrose,3710,Mott Haven/Hunts Point,17,City Council District 17,36005006900,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,20010101,20350101,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
07000000011105,2023800001,802 Melrose Avenue,NYC Department of Finance,Property Tax Incentives,J-51 Tax Incentive,,20080101,20420101,,Preservation,FALSE,,,1,1,13,1,New York City,2,Bronx,201,BX 01 - Mott Haven/Melrose,3710,Mott Haven/Hunts Point,17,City Council District 17,36005006900,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,20080101,20420101,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
07000000011106,2023810051,462 East 160 Street,NYC Department of Finance,Property Tax Incentives,J-51 Tax Incentive,,20080101,20420101,,Preservation,FALSE,,,1,1,31,1,New York City,2,Bronx,203,BX 03 - Morrisania/Crotona,3705,Morrisania/Belmont,17,City Council District 17,36005014100,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,20080101,20420101,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
07000000011107,2023820039,453 East 160 Street,NYC Department of Finance,Property Tax Incentives,J-51 Tax Incentive,,20070101,20410101,,Preservation,FALSE,,,1,1,35,1,New York City,2,Bronx,203,BX 03 - Morrisania/Crotona,3705,Morrisania/Belmont,17,City Council District 17,36005014100,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,20070101,20410101,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
07000000011108,2023830003,892 Melrose Avenue,NYC Department of Finance,Property Tax Incentives,J-51 Tax Incentive,,20070101,20410101,,Preservation,FALSE,,,1,1,16,1,New York City,2,Bronx,203,BX 03 - Morrisania/Crotona,3705,Morrisania/Belmont,17,City Council District 17,36005014100,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,20070101,20410101,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
07000000011109,2023970005,580 Courtlandt Avenue,NYC Department of Finance,Property Tax Incentives,J-51 Tax Incentive,,19990101,20330101,,Preservation,FALSE,,,1,1,10,1,New York City,2,Bronx,201,BX 01 - Mott Haven/Melrose,3710,Mott Haven/Hunts Point,17,City Council District 17,36005006500,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,19990101,20330101,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
07000000011110,2023980022,398 East 152 Street,NYC Department of Finance,Property Tax Incentives,J-51 Tax Incentive,,19980101,20320101,,Preservation,FALSE,,,1,2,76,1,New York City,2,Bronx,201,BX 01 - Mott Haven/Melrose,3710,Mott Haven/Hunts Point,17,City Council District 17,36005006700,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,19980101,20320101,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
07000000011111,2024020023,721 Melrose Avenue,NYC Department of Finance,Property Tax Incentives,J-51 Tax Incentive,,20080101,20420101,,Preservation,FALSE,,,1,1,6,1,New York City,2,Bronx,201,BX 01 - Mott Haven/Melrose,3710,Mott Haven/Hunts Point,17,City Council District 17,36005006900,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,20080101,20420101,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
07000000011112,2024020024,397 East 155 Street,NYC Department of Finance,Property Tax Incentives,J-51 Tax Incentive,,20080101,20420101,,Preservation,FALSE,,,1,1,12,1,New York City,2,Bronx,201,BX 01 - Mott Haven/Melrose,3710,Mott Haven/Hunts Point,17,City Council District 17,36005006900,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,20080101,20420101,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
07000000011115,2058353057,5282 Post Road,NYC Department of Finance,Property Tax Incentives,421-a Tax Incentive Program,,20140101,20290101,,New Construction,FALSE,,,1,1,20,1,New York City,2,Bronx,208,BX 08 - Riverdale/Fieldston,3701,Riverdale/Kingsbridge,11,City Council District 11,36005035100,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,,0,,,0,,,0,,,1,20140101,20290101,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
07000000011116,2024040008,796 Courtlandt Avenue,NYC Department of Finance,Property Tax Incentives,J-51 Tax Incentive,,20010101,20350101,,Preservation,FALSE,,,1,2,6,1,New York City,2,Bronx,201,BX 01 - Mott Haven/Melrose,3710,Mott Haven/Hunts Point,17,City Council District 17,36005006900,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,20010101,20350101,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
07000000011117,2024040022,773 Melrose Avenue,NYC Department of Finance,Property Tax Incentives,J-51 Tax Incentive,,20040101,20380101,,Preservation,FALSE,,,1,1,8,1,New York City,2,Bronx,201,BX 01 - Mott Haven/Melrose,3710,Mott Haven/Hunts Point,17,City Council District 17,36005006900,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,20040101,20380101,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
07000000011118,2024050014,374 East 159 Street,NYC Department of Finance,Property Tax Incentives,J-51 Tax Incentive,,20090101,20430101,,Preservation,FALSE,,,1,1,25,1,New York City,2,Bronx,201,BX 01 - Mott Haven/Melrose,3710,Mott Haven/Hunts Point,17,City Council District 17,36005006900,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,20090101,20430101,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
07000000011119,2024070025,399 East 160 Street,NYC Department of Finance,Property Tax Incentives,J-51 Tax Incentive,,20070101,20410101,,Preservation,FALSE,,,1,1,27,1,New York City,2,Bronx,203,BX 03 - Morrisania/Crotona,3705,Morrisania/Belmont,17,City Council District 17,36005014100,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,20070101,20410101,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
07000000011120,2058411944,Broadway,NYC Department of Finance,Property Tax Incentives,421-a Tax Incentive Program,,20230101,20580101,,New Construction,FALSE,,,1,1,77,1,New York City,2,Bronx,208,BX 08 - Riverdale/Fieldston,3701,Riverdale/Kingsbridge,11,City Council District 11,36005034500,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,,0,,,0,,,0,,,1,20230101,20580101,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
07000000011121,2024110137,655 Courtlandt Avenue,NYC Department of Finance,Property Tax Incentives,J-51 Tax Incentive,,20080101,20420101,,Preservation,FALSE,,,1,2,7,1,New York City,2,Bronx,201,BX 01 - Mott Haven/Melrose,3710,Mott Haven/Hunts Point,17,City Council District 17,36005006700,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,20080101,20420101,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
07000000011122,2024210014,280 East 162 Street,NYC Department of Finance,Property Tax Incentives,J-51 Tax Incentive,,20000101,20340101,,Preservation,FALSE,,,1,1,17,1,New York City,2,Bronx,204,BX 04 - Highbridge/Concourse,3708,Highbridge/South Concourse,16,City Council District 16,36005017300,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,20000101,20340101,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
07000000011123,2024210036,3203 Park Avenue,NYC Department of Finance,Property Tax Incentives,J-51 Tax Incentive,,20000101,20340101,,Preservation,FALSE,,,1,1,85,1,New York City,2,Bronx,204,BX 04 - Highbridge/Concourse,3708,Highbridge/South Concourse,16,City Council District 16,36005017300,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,20000101,20340101,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
